"About the data: Exported on Aug 27, 2020. Criteria: Text - '""2019-nCoV"" OR ""COVID-19"" OR “SARS-CoV-2” OR ""HCoV-2019"" OR ""hcov"" OR ""NCOVID-19"" OR  ""severe acute respiratory syndrome coronavirus 2"" OR ""severe acute respiratory syndrome corona virus 2"" OR ((""coro...' in full data; Publication Year is 2020; Research Organization is University of Michigan–Flint or University of Michigan–Dearborn or University of Michigan or Michigan Medicine or VA Ann Arbor Healthcare System. For more information, please see https://app.dimensions.ai/datasources. © 2020 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,Publication Date,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Corresponding Author,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,Sustainable Development Goals
42,pub.1126894602,10.1016/j.ijid.2020.04.044,32334115,PMC7194543,Preliminary estimating the reproduction number of the coronavirus disease (COVID-19) outbreak in Republic of Korea and Italy by 5 March 2020,International Journal of Infectious Diseases,,"Basic Reproduction Number; Betacoronavirus; Coronavirus Infections; Disease Outbreaks; Humans; Italy; Pandemics; Pneumonia, Viral; Republic of Korea; Time Factors",2020-06,2020,95,,308-310,All OA; Gold,Article,"Zhuang, Zian; Zhao, Shi; Lin, Qianying; Cao, Peihua; Lou, Yijun; Yang, Lin; Yang, Shu; He, Daihai; Xiao, Li","Yang, Lin (Hong Kong Polytechnic University)","Zhuang, Zian (Hong Kong Polytechnic University); Zhao, Shi (Chinese University of Hong Kong; Chinese University of Hong Kong); Lin, Qianying (University of Michigan); Cao, Peihua (Southern Medical University); Lou, Yijun (Hong Kong Polytechnic University); Yang, Lin (Hong Kong Polytechnic University); Yang, Shu (Chengdu University of Traditional Chinese Medicine); He, Daihai (Hong Kong Polytechnic University); Xiao, Li (Chengdu University of Traditional Chinese Medicine)",Southern Medical University; Chengdu University of Traditional Chinese Medicine; University of Michigan; Chinese University of Hong Kong; Hong Kong Polytechnic University,grid.284723.8; grid.411304.3; grid.214458.e; grid.10784.3a; grid.16890.36,China; China; United States; China; China,,6,6,,,5,http://www.ijidonline.com/article/S1201971220302599/pdf,https://app.dimensions.ai/details/publication/pub.1126894602,0601 Biochemistry and Cell Biology; 06 Biological Sciences,
28,pub.1128521394,10.1016/j.pedhc.2020.06.005,,PMC7298478,Utilization of Pediatric Nurse Practitioners as Adult Critical Care Providers During the COVID-19 Pandemic: A Novel Approach,Journal of Pediatric Health Care,,,2020-06,2020,,,,All OA; Gold,Article,"Renke, Christine; Callow, Louise; Egnor, Tara; Honstain, Chelsea; Kellogg, Kimberly; Pollack, Blythe; Reske, Janella; Robell, Stephanie; Sinicropi, Natalie","Renke, Christine (University of Michigan)","Renke, Christine (University of Michigan); Callow, Louise (University of Michigan); Egnor, Tara (University of Michigan); Honstain, Chelsea (University of Michigan); Kellogg, Kimberly (University of Michigan); Pollack, Blythe (University of Michigan); Reske, Janella (University of Michigan); Robell, Stephanie (University of Michigan); Sinicropi, Natalie (University of Michigan)",University of Michigan,grid.214458.e,United States,,1,1,,,,http://www.jpedhc.org/article/S0891524520301668/pdf,https://app.dimensions.ai/details/publication/pub.1128521394,1110 Nursing; 11 Medical and Health Sciences; 1114 Paediatrics and Reproductive Medicine,
28,pub.1127623001,10.1007/s12350-020-02123-2,32415626,PMC7227175,Guidance and best practices for nuclear cardiology laboratories during the coronavirus disease 2019 (COVID-19) pandemic: An Information Statement from ASNC and SNMMI,Journal of Nuclear Cardiology,,"Betacoronavirus; Cardiology; Coronavirus Infections; Humans; Nuclear Medicine; Pandemics; Pneumonia, Viral; Practice Guidelines as Topic",2020-06,2020,27,3,1022-1029,All OA; Gold,Article,"Skali, Hicham; Murthy, Venkatesh L.; Al-Mallah, Mouaz H.; Bateman, Tim M.; Beanlands, Rob; Better, Nathan; Calnon, Dennis A.; Dilsizian, Vasken; Gimelli, Alessia; Pagnanelli, Robert; Polk, Donna M.; Soman, Prem; Thompson, Randall C.; Einstein, Andrew J.; Dorbala, Sharmila","Dorbala, Sharmila (Harvard University)","Skali, Hicham (Harvard University); Murthy, Venkatesh L. (University of Michigan); Al-Mallah, Mouaz H. (Houston Methodist); Bateman, Tim M. (); Beanlands, Rob (University of Ottawa); Better, Nathan (University of Melbourne); Calnon, Dennis A. (); Dilsizian, Vasken (University of Maryland, Baltimore); Gimelli, Alessia (Fondazione Toscana Gabriele Monasterio); Pagnanelli, Robert (Duke University Health System); Polk, Donna M. (Harvard University); Soman, Prem (University of Pittsburgh Medical Center); Thompson, Randall C. (); Einstein, Andrew J. (NewYork–Presbyterian Hospital); Dorbala, Sharmila (Harvard University)","University of Pittsburgh Medical Center; University of Ottawa; Harvard University; University of Michigan; University of Maryland, Baltimore; Fondazione Toscana Gabriele Monasterio; Houston Methodist; Duke University Health System; University of Melbourne; NewYork–Presbyterian Hospital",grid.412689.0; grid.28046.38; grid.38142.3c; grid.214458.e; grid.411024.2; grid.452599.6; grid.63368.38; grid.412100.6; grid.1008.9; grid.413734.6,United States; Canada; United States; United States; United States; Italy; United States; United States; Australia; United States,Siemens (Germany),12,12,,,10,https://link.springer.com/content/pdf/10.1007/s12350-020-02123-2.pdf,https://app.dimensions.ai/details/publication/pub.1127623001,1102 Cardiorespiratory Medicine and Haematology; 11 Medical and Health Sciences,
19,pub.1126911116,10.1002/hed.26193,32329948,PMC7264503,Ethical framework for head and neck cancer care impacted by COVID‐19,Head & Neck,,"Coronavirus Infections; Disease Management; Female; Head and Neck Neoplasms; Humans; Male; Medical Oncology; Pandemics; Patient Care Planning; Pneumonia, Viral; Risk Assessment; United States",2020-06,2020,42,6,1214-1217,All OA; Gold,Article,"Shuman, Andrew G.; Campbell, Bruce H.; Service, AHNS Ethics & Professionalism",,"Shuman, Andrew G. (University of Michigan; University of Michigan); Campbell, Bruce H. (Medical College of Wisconsin; Medical College of Wisconsin); Service, AHNS Ethics & Professionalism ()",University of Michigan; Medical College of Wisconsin,grid.214458.e; grid.30760.32,United States; United States,,6,6,,,1,https://www.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hed.26193,https://app.dimensions.ai/details/publication/pub.1126911116,11 Medical and Health Sciences; 1112 Oncology and Carcinogenesis,
19,pub.1127403358,10.1111/jgs.16539,32374466,PMC7267288,Rationing Limited Healthcare Resources in the COVID‐19 Era and Beyond: Ethical Considerations Regarding Older Adults,Journal of the American Geriatrics Society,,"Aged; Aged, 80 and over; Betacoronavirus; Coronavirus Infections; Female; Geriatrics; Health Care Rationing; Humans; Male; Pandemics; Pneumonia, Viral; United States",2020-06,2020,68,6,1143-1149,All OA; Gold,Article,"Farrell, Timothy W.; Francis, Leslie; Brown, Teneille; Ferrante, Lauren E.; Widera, Eric; Rhodes, Ramona; Rosen, Tony; Hwang, Ula; Witt, Leah J.; Thothala, Niranjan; Liu, Shan W.; Vitale, Caroline A.; Braun, Ursula K.; Stephens, Caroline; Saliba, Debra",,"Farrell, Timothy W. (University of Utah; VA Salt Lake City Healthcare System; University of Utah); Francis, Leslie (University of Utah; University of Utah); Brown, Teneille (University of Utah; University of Utah); Ferrante, Lauren E. (Yale University); Widera, Eric (University of California, San Francisco; VA Palo Alto Health Care System); Rhodes, Ramona (The University of Texas Southwestern Medical Center; Central Arkansas Veterans Healthcare System); Rosen, Tony (); Hwang, Ula (Icahn School of Medicine at Mount Sinai; James J Peters VA Medical Center); Witt, Leah J. (University of California, San Francisco; University of California, San Francisco); Thothala, Niranjan (Good Samaritan Hospital; Union Hospital); Liu, Shan W. (); Vitale, Caroline A. (University of Michigan); Braun, Ursula K. (Baylor College of Medicine; Michael E. DeBakey VA Medical Center); Stephens, Caroline (University of Utah); Saliba, Debra (University of California, Los Angeles; VA Greater Los Angeles Healthcare System; RAND Corporation)","VA Greater Los Angeles Healthcare System; Central Arkansas Veterans Healthcare System; VA Salt Lake City Healthcare System; Union Hospital; University of Michigan; Yale University; University of California, San Francisco; VA Palo Alto Health Care System; The University of Texas Southwestern Medical Center; University of California, Los Angeles; Baylor College of Medicine; Michael E. DeBakey VA Medical Center; RAND Corporation; University of Utah; James J Peters VA Medical Center; Icahn School of Medicine at Mount Sinai; Good Samaritan Hospital",grid.417119.b; grid.413916.8; grid.280807.5; grid.430597.c; grid.214458.e; grid.47100.32; grid.266102.1; grid.280747.e; grid.267313.2; grid.19006.3e; grid.39382.33; grid.413890.7; grid.34474.30; grid.223827.e; grid.274295.f; grid.59734.3c; grid.413160.1,United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States,Huntsman Cancer Institute; National Institute on Aging,10,10,,,13,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jgs.16539,https://app.dimensions.ai/details/publication/pub.1127403358,11 Medical and Health Sciences,
17,pub.1128254146,10.1136/bmjgh-2020-002550,32503889,PMC7298684,Prioritising the role of community health workers in the COVID-19 response,BMJ Global Health,,"Community Health Workers; Coronavirus Infections; Delivery of Health Care; Disease Outbreaks; Humans; Infection Control; Infectious Disease Transmission, Patient-to-Professional; Pandemics; Personal Protective Equipment; Pneumonia, Viral; World Health Organization",2020-06,2020,5,6,e002550,All OA; Gold,Article,"Ballard, Madeleine; Bancroft, Emily; Nesbit, Josh; Johnson, Ari; Holeman, Isaac; Foth, Jennifer; Rogers, Debbie; Yang, Jane; Nardella, James; Olsen, Helen; Raghavan, Mallika; Panjabi, Raj; Alban, Rebecca; Malaba, Serah; Christiansen, Molly; Rapp, Stephanie; Schechter, Jennifer; Aylward, Patrick; Rogers, Ash; Sebisaho, Jacques; Ako, Clarise; Choudhury, Nandini; Westgate, Carey; Mbeya, Julius; Schwarz, Ryan; Bonds, Matthew H; Adamjee, Rehan; Bishop, Julia; Yembrick, Amanda; Flood, David; McLaughlin, Meg; Palazuelos, Daniel","Ballard, Madeleine (Icahn School of Medicine at Mount Sinai)","Ballard, Madeleine (Icahn School of Medicine at Mount Sinai); Bancroft, Emily (VillageReach); Nesbit, Josh (); Johnson, Ari (University of California, San Francisco); Holeman, Isaac (University of Washington); Foth, Jennifer (); Rogers, Debbie (); Yang, Jane (); Nardella, James (); Olsen, Helen (); Raghavan, Mallika (); Panjabi, Raj (); Alban, Rebecca (VillageReach); Malaba, Serah (); Christiansen, Molly (); Rapp, Stephanie (); Schechter, Jennifer (); Aylward, Patrick (); Rogers, Ash (); Sebisaho, Jacques (); Ako, Clarise (); Choudhury, Nandini (Icahn School of Medicine at Mount Sinai; Possible Health); Westgate, Carey (); Mbeya, Julius (); Schwarz, Ryan (Possible Health); Bonds, Matthew H (Harvard University); Adamjee, Rehan (Vital Pakistan Trust); Bishop, Julia (); Yembrick, Amanda (); Flood, David (University of Michigan); McLaughlin, Meg (); Palazuelos, Daniel (Partners In Health)","University of Michigan; Possible Health; Partners In Health; Vital Pakistan Trust; University of Washington; Harvard University; University of California, San Francisco; VillageReach; Icahn School of Medicine at Mount Sinai",grid.214458.e; grid.429937.2; grid.417182.9; grid.479609.5; grid.34477.33; grid.38142.3c; grid.266102.1; grid.479601.d; grid.59734.3c,United States; United States; United States; Pakistan; United States; United States; United States; United States; United States,,1,1,,,56,https://gh.bmj.com/content/bmjgh/5/6/e002550.full.pdf,https://app.dimensions.ai/details/publication/pub.1128254146,1117 Public Health and Health Services; 11 Medical and Health Sciences,
17,pub.1126699345,10.1016/j.amjsurg.2020.04.014,32312477,PMC7161516,Elective surgery in the time of COVID-19,The American Journal of Surgery,,"Betacoronavirus; Clinical Decision-Making; Coronavirus Infections; Elective Surgical Procedures; Humans; Pandemics; Perioperative Care; Pneumonia, Viral; Practice Guidelines as Topic; Professional Practice",2020-06,2020,219,6,900-902,All OA; Gold,Article,"Diaz, Adrian; Sarac, Benjamin A.; Schoenbrunner, Anna R.; Janis, Jeffrey E.; Pawlik, Timothy M.","Diaz, Adrian (University of Michigan; University of Michigan)","Diaz, Adrian (University of Michigan; University of Michigan); Sarac, Benjamin A. (The Ohio State University); Schoenbrunner, Anna R. (The Ohio State University Wexner Medical Center); Janis, Jeffrey E. (The Ohio State University Wexner Medical Center); Pawlik, Timothy M. ()",The Ohio State University; The Ohio State University Wexner Medical Center; University of Michigan,grid.261331.4; grid.412332.5; grid.214458.e,United States; United States; United States,,34,34,,,6,https://doi.org/10.1016/j.amjsurg.2020.04.014,https://app.dimensions.ai/details/publication/pub.1126699345,1117 Public Health and Health Services; 11 Medical and Health Sciences,
16,pub.1127404405,10.1111/jgs.16537,32374440,PMC7267615,AGS Position Statement: Resource Allocation Strategies and Age‐Related Considerations in the COVID‐19 Era and Beyond,Journal of the American Geriatrics Society,,"Aged; Aged, 80 and over; Betacoronavirus; Coronavirus Infections; Female; Geriatrics; Health Care Rationing; Health Planning Guidelines; Humans; Male; Pandemics; Pneumonia, Viral; United States",2020-06,2020,68,6,1136-1142,All OA; Gold,Article,"Farrell, Timothy W.; Ferrante, Lauren E.; Brown, Teneille; Francis, Leslie; Widera, Eric; Rhodes, Ramona; Rosen, Tony; Hwang, Ula; Witt, Leah J.; Thothala, Niranjan; Liu, Shan W.; Vitale, Caroline A.; Braun, Ursula K.; Stephens, Caroline; Saliba, Debra",,"Farrell, Timothy W. (University of Utah; VA Salt Lake City Healthcare System; University of Utah); Ferrante, Lauren E. (Yale University); Brown, Teneille (University of Utah; University of Utah); Francis, Leslie (University of Utah; University of Utah); Widera, Eric (University of California, San Francisco; VA Palo Alto Health Care System); Rhodes, Ramona (The University of Texas Southwestern Medical Center; Central Arkansas Veterans Healthcare System); Rosen, Tony (); Hwang, Ula (Icahn School of Medicine at Mount Sinai; James J Peters VA Medical Center); Witt, Leah J. (University of California, San Francisco; University of California, San Francisco); Thothala, Niranjan (Good Samaritan Hospital; Union Hospital); Liu, Shan W. (); Vitale, Caroline A. (University of Michigan); Braun, Ursula K. (Baylor College of Medicine; Michael E. DeBakey VA Medical Center); Stephens, Caroline (University of Utah); Saliba, Debra (University of California, Los Angeles; VA Greater Los Angeles Healthcare System; RAND Corporation)","VA Greater Los Angeles Healthcare System; The University of Texas Southwestern Medical Center; James J Peters VA Medical Center; Baylor College of Medicine; University of Michigan; Good Samaritan Hospital; Union Hospital; RAND Corporation; University of California, San Francisco; Central Arkansas Veterans Healthcare System; Michael E. DeBakey VA Medical Center; VA Palo Alto Health Care System; Yale University; University of Utah; Icahn School of Medicine at Mount Sinai; University of California, Los Angeles; VA Salt Lake City Healthcare System",grid.417119.b; grid.267313.2; grid.274295.f; grid.39382.33; grid.214458.e; grid.413160.1; grid.430597.c; grid.34474.30; grid.266102.1; grid.413916.8; grid.413890.7; grid.280747.e; grid.47100.32; grid.223827.e; grid.59734.3c; grid.19006.3e; grid.280807.5,United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States,National Institute on Aging; Huntsman Cancer Institute,8,8,,,99,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jgs.16537,https://app.dimensions.ai/details/publication/pub.1127404405,1117 Public Health and Health Services; 11 Medical and Health Sciences,"16 Peace, Justice and Strong Institutions; 3 Good Health and Well Being"
14,pub.1128640829,10.1016/j.amjsurg.2020.06.023,32600843,PMC7306103,COVID-19 pandemic and mental health: Surgeons role in re-engaging patients,The American Journal of Surgery,,,2020-06,2020,,,,All OA; Gold,Article,"Paredes, Anghela Z.; Diaz, Adrian; Pawlik, Timothy M.","Paredes, Anghela Z. ","Paredes, Anghela Z. (); Diaz, Adrian (University of Michigan); Pawlik, Timothy M. ()",University of Michigan,grid.214458.e,United States,,1,1,,,11,https://doi.org/10.1016/j.amjsurg.2020.06.023,https://app.dimensions.ai/details/publication/pub.1128640829,11 Medical and Health Sciences; 1103 Clinical Sciences,
13,pub.1128888271,10.1016/j.urology.2020.05.080,32619595,,VIDEO VISITS AS A SUBSTITUTE FOR UROLOGICAL CLINIC VISITS,Urology,,,2020-06,2020,,,,Closed,Article,"Andino, Juan J.; Lingaya, Mark-Anthony; Daignault-Newton, Stephanie; Shah, Parth K.; Ellimoottil, Chad","Andino, Juan J. ","Andino, Juan J. (); Lingaya, Mark-Anthony (University of Michigan); Daignault-Newton, Stephanie (); Shah, Parth K. (); Ellimoottil, Chad (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,14,,https://app.dimensions.ai/details/publication/pub.1128888271,1117 Public Health and Health Services; 11 Medical and Health Sciences,
9,pub.1128665981,10.7189/jogh.10.010359,32566151,PMC7296209,Consider inequality: Another consequence of the coronavirus epidemic,Journal of Global Health,,,2020-06,2020,10,1,010359,Closed,Article,"Maffioli, Elisa M",,"Maffioli, Elisa M (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,,,https://app.dimensions.ai/details/publication/pub.1128665981,1117 Public Health and Health Services; 11 Medical and Health Sciences,
9,pub.1128289155,10.1016/j.acra.2020.05.020,32563558,,Video interviewing: A review and recommendations for implementation in the era of COVID-19 and beyond,Academic Radiology,,,2020-06,2020,,,,Closed,Article,"Joshi, Aparna; Bloom, David A.; Spencer, Amy; Gaetke-Udager, Kara; Cohan, Richard H.","Joshi, Aparna (University of Michigan)","Joshi, Aparna (University of Michigan); Bloom, David A. (University of Michigan); Spencer, Amy (University of Michigan); Gaetke-Udager, Kara (University of Michigan); Cohan, Richard H. (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,72,,https://app.dimensions.ai/details/publication/pub.1128289155,11 Medical and Health Sciences; 1103 Clinical Sciences,
