Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Source title,Anthology title,MeSH terms,Publication Date,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Author,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,Sustainable Development Goals,Publication Date (print),Publication Date (online),Publication Date
16,pub.1128663179,10.1101/2020.06.18.20134676,,,"Cardiometabolic traits, sepsis and severe covid-19 with respiratory failure: a Mendelian randomization investigation",Blank,Blank,medRxiv,,,2020-06-20,2020,,,2020.06.18.20134676,"All OA; Green, Published",Article,"Mark, Ponsford J; Gkatzionis, Apostolos; Walker, Venexia; Grant, Andrew; Wootton, Robyn E; Moore, Luke S P; Fatumo, Segun; Mason, Amy; Zuber, Verena; Willer, Cristen; Rasheed, Humaira; Brumpton, Ben; Hveem, Kristian; Damas, Jan Kristian; Davies, Neil M; Asvold, Bjorn Olav; Solligard, Erik; Jones, Simon; Burgess, Stephen; Rogne, Tormod; Gill, Dipender",Blank,,"Mark, Ponsford J (); Gkatzionis, Apostolos (University of Cambridge); Walker, Venexia (University of Bristol); Grant, Andrew (University of Cambridge); Wootton, Robyn E (University of Bristol); Moore, Luke S P (); Fatumo, Segun (London School of Hygiene & Tropical Medicine); Mason, Amy (University of Cambridge); Zuber, Verena (Imperial College London); Willer, Cristen (University of Michigan); Rasheed, Humaira (Norwegian University of Science and Technology); Brumpton, Ben (Norwegian University of Science and Technology); Hveem, Kristian (Norwegian University of Science and Technology); Damas, Jan Kristian (Norwegian University of Science and Technology); Davies, Neil M (University of Bristol); Asvold, Bjorn Olav (Norwegian University of Science and Technology); Solligard, Erik (Norwegian University of Science and Technology); Jones, Simon (Cardiff University); Burgess, Stephen (University of Cambridge); Rogne, Tormod (Norwegian University of Science and Technology); Gill, Dipender (Imperial College London)",University of Michigan; London School of Hygiene & Tropical Medicine; University of Cambridge; University of Bristol; Norwegian University of Science and Technology; Imperial College London; Cardiff University,grid.214458.e; grid.8991.9; grid.5335.0; grid.5337.2; grid.5947.f; grid.7445.2; grid.5600.3,United States; United Kingdom; United Kingdom; United Kingdom; Norway; United Kingdom; United Kingdom,,0,0,,,7,https://www.medrxiv.org/content/medrxiv/early/2020/06/20/2020.06.18.20134676.full.pdf,https://app.dimensions.ai/details/publication/pub.1128663179,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-06-20
13,pub.1128664608,10.1101/2020.06.19.20134767,,,Clinical practice guidelines and recommendations in the context of the COVID-19 pandemic: systematic review and critical appraisal,Blank,Blank,medRxiv,,,2020-06-20,2020,,,2020.06.19.20134767,"All OA; Green, Published",Article,"Stamm, Tanja A; Andrews, Margaret R; Mosor, Erika; Ritschl, Valentin; Li, Linda C; K, Jasmin; Arias, Adalberto Campo; Baker, Sarah; Burton, Nicola W; Eghbali, Mohammad; Fernandez, Natalia; Ferreira, Ricardo; Gaebler, Gabriele; Makri, Souzi; Mintz, Sandra; Moe, Rikke; Morasso, Elizabeth; Murphy, Susan L; Ntuli, Simiso; Omara, Maisa; Pallares, Miguel Simancas; Horonieff, Jen; Gartlehner, Gerald",Blank,,"Stamm, Tanja A (Medical University of Vienna); Andrews, Margaret R (Medical University of Vienna); Mosor, Erika (Medical University of Vienna); Ritschl, Valentin (Medical University of Vienna); Li, Linda C (University of British Columbia); K, Jasmin (University of British Columbia); Arias, Adalberto Campo (University of Magdalena); Baker, Sarah (University of Sheffield); Burton, Nicola W (Griffith University); Eghbali, Mohammad (University of Social Welfare and Rehabilitation Sciences); Fernandez, Natalia (University of Michigan); Ferreira, Ricardo (Hospitals of the University of Coimbra); Gaebler, Gabriele (); Makri, Souzi (); Mintz, Sandra (Children's Hospital of Los Angeles); Moe, Rikke (Diakonhjemmet Hospital); Morasso, Elizabeth (UCLA Health); Murphy, Susan L (University of Michigan); Ntuli, Simiso (University of Johannesburg); Omara, Maisa (Medical University of Vienna); Pallares, Miguel Simancas (University of North Carolina at Chapel Hill); Horonieff, Jen (); Gartlehner, Gerald (Danube University Krems)",Hospitals of the University of Coimbra; Diakonhjemmet Hospital; UCLA Health; University of Michigan; University of British Columbia; University of Sheffield; University of North Carolina at Chapel Hill; University of Magdalena; University of Johannesburg; Danube University Krems; Medical University of Vienna; Children's Hospital of Los Angeles; Griffith University; University of Social Welfare and Rehabilitation Sciences,grid.28911.33; grid.413684.c; grid.417816.d; grid.214458.e; grid.17091.3e; grid.11835.3e; grid.10698.36; grid.442029.9; grid.412988.e; grid.15462.34; grid.22937.3d; grid.239546.f; grid.1022.1; grid.472458.8,Portugal; Norway; United States; United States; Canada; United Kingdom; United States; Colombia; South Africa; Austria; Austria; United States; Australia; Iran,,0,0,,,7,https://www.medrxiv.org/content/medrxiv/early/2020/06/20/2020.06.19.20134767.full.pdf,https://app.dimensions.ai/details/publication/pub.1128664608,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-06-20
12,pub.1128657083,10.1080/17441692.2020.1783340,32564670,,The comparative politics of COVID-19: The need to understand government responses.,Blank,Blank,Global Public Health,,,2020-06-20,2020,,,1-4,All OA; Gold,Article,"Greer, Scott L; King, Elizabeth J; da Fonseca, Elize Massard; Peralta-Santos, Andre",Blank,,"Greer, Scott L (University of Michigan); King, Elizabeth J (University of Michigan); da Fonseca, Elize Massard (Getúlio Vargas Foundation); Peralta-Santos, Andre (University of Washington)",University of Washington; University of Michigan; Getúlio Vargas Foundation,grid.34477.33; grid.214458.e; grid.452413.5,United States; United States; Brazil,,0,0,,,44,https://www.tandfonline.com/doi/pdf/10.1080/17441692.2020.1783340?needAccess=true,https://app.dimensions.ai/details/publication/pub.1128657083,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-06-20
6,pub.1128661517,10.1101/2020.06.19.20135475,,,"Chloroquine, but not hydroxychlorquine, prolongs the QT interval in a primary care population",Blank,Blank,medRxiv,,,2020-06-20,2020,,,2020.06.19.20135475,"All OA; Green, Published",Article,"Isaksen, Jonas L; Holst, Anders Gaarsdal; Pietersen, Adrian; Nielsen, Jonas Bille; Graff, Claus; Kanters, Jorgen K",Blank,,"Isaksen, Jonas L (University of Copenhagen); Holst, Anders Gaarsdal (); Pietersen, Adrian (); Nielsen, Jonas Bille (University of Michigan); Graff, Claus (Aalborg University); Kanters, Jorgen K (University of Copenhagen)",University of Copenhagen; University of Michigan; Aalborg University,grid.5254.6; grid.214458.e; grid.5117.2,Denmark; United States; Denmark,,0,0,,,63,https://www.medrxiv.org/content/medrxiv/early/2020/06/20/2020.06.19.20135475.full.pdf,https://app.dimensions.ai/details/publication/pub.1128661517,1117 Public Health and Health Services; 11 Medical and Health Sciences; 1103 Clinical Sciences,3 Good Health and Well Being,Blank,Blank,2020-06-20
160,pub.1128395999,10.1080/15548627.2020.1779531,32521191,,Open questions for harnessing autophagy-modulating drugs in the SARS-CoV-2 war: hope or hype?,Blank,Blank,Autophagy,,,2020-06-19,2020,,,1-4,Closed,Article,"Brest, Patrick; Benzaquen, Jonathan; Klionsky, Daniel J; Hofman, Paul; Mograbi, Baharia",Blank,,"Brest, Patrick (Centre Antoine Lacassagne); Benzaquen, Jonathan (Centre Antoine Lacassagne; Centre Hospitalier Universitaire de Nice); Klionsky, Daniel J (University of Michigan); Hofman, Paul (Centre Hospitalier Universitaire de Nice); Mograbi, Baharia (Centre Antoine Lacassagne; Centre Hospitalier Universitaire de Nice)",Centre Antoine Lacassagne; Centre Hospitalier Universitaire de Nice; University of Michigan,grid.417812.9; grid.410528.a; grid.214458.e,France; France; United States,,0,0,,,1,,https://app.dimensions.ai/details/publication/pub.1128395999,0601 Biochemistry and Cell Biology; 06 Biological Sciences,,Blank,Blank,2020-06-19
87,pub.1128581124,10.1111/irv.12773,32558175,,Pre‐symptomatic transmission of novel coronavirus in community settings,Blank,Blank,Influenza and Other Respiratory Viruses,,,2020-06-19,2020,,,,All OA; Gold,Article,"Kong, Dechuan; Zheng, Yang; Wu, Huanyu; Pan, Hao; Wagner, Abram L.; Zheng, Yaxu; Gong, Xiaohuan; Zhu, Yiyi; Jin, Bihong; Xiao, Wenjia; Mao, Shenghua; Lin, Sheng; Han, Ruobing; Yu, Xiao; Cui, Peng; Jiang, Chenyan; Fang, Qiwen; Lu, Yihan; Fu, Chen",Blank,,"Kong, Dechuan (Shanghai Municipal Center For Disease Control Prevention); Zheng, Yang (Shanghai Municipal Center For Disease Control Prevention); Wu, Huanyu (Shanghai Municipal Center For Disease Control Prevention); Pan, Hao (Shanghai Municipal Center For Disease Control Prevention); Wagner, Abram L. (University of Michigan); Zheng, Yaxu (Shanghai Municipal Center For Disease Control Prevention); Gong, Xiaohuan (Shanghai Municipal Center For Disease Control Prevention); Zhu, Yiyi (Shanghai Municipal Center For Disease Control Prevention); Jin, Bihong (Shanghai Municipal Center For Disease Control Prevention); Xiao, Wenjia (Shanghai Municipal Center For Disease Control Prevention); Mao, Shenghua (Shanghai Municipal Center For Disease Control Prevention); Lin, Sheng (Shanghai Municipal Center For Disease Control Prevention); Han, Ruobing (Shanghai Municipal Center For Disease Control Prevention); Yu, Xiao (Shanghai Municipal Center For Disease Control Prevention); Cui, Peng (Shanghai Municipal Center For Disease Control Prevention); Jiang, Chenyan (Shanghai Municipal Center For Disease Control Prevention); Fang, Qiwen (Shanghai Municipal Center For Disease Control Prevention); Lu, Yihan (Fudan University; Fudan University); Fu, Chen (Shanghai Municipal Center For Disease Control Prevention)",University of Michigan; Shanghai Municipal Center For Disease Control Prevention; Fudan University,grid.214458.e; grid.430328.e; grid.8547.e,United States; China; China,Science and Technology Commission of Shanghai Municipality,1,1,,,2,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/irv.12773,https://app.dimensions.ai/details/publication/pub.1128581124,11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-06-19
64,pub.1128590346,10.1177/1358863x20932640,32558620,PMC7306998,COVID-19-associated coagulopathy: An exploration of mechanisms.,Blank,Blank,Vascular Medicine,,,2020-06-19,2020,,,1358863x20932640,All OA; Gold,Article,"Colling, Meaghan E; Kanthi, Yogendra",Blank,,"Colling, Meaghan E (National Heart Lung and Blood Institute); Kanthi, Yogendra (University of Michigan)",University of Michigan; National Heart Lung and Blood Institute,grid.214458.e; grid.279885.9,United States; United States,Health Resources in Action; National Heart Lung and Blood Institute,0,0,,,22,https://journals.sagepub.com/doi/pdf/10.1177/1358863X20932640,https://app.dimensions.ai/details/publication/pub.1128590346,11 Medical and Health Sciences; 1103 Clinical Sciences; 1107 Immunology,,Blank,Blank,2020-06-19
4,pub.1128630656,10.1101/2020.06.17.20133264,,,Safety-Critical Control of Active Interventions for COVID-19 Mitigation,Blank,Blank,medRxiv,,,2020-06-19,2020,,,2020.06.17.20133264,"All OA; Green, Published",Article,"Ames, Aaron D; Molnar, Tamas G; Singletary, Andrew W; Orosz, Gabor",Blank,,"Ames, Aaron D (California Institute of Technology); Molnar, Tamas G (University of Michigan); Singletary, Andrew W (California Institute of Technology); Orosz, Gabor (University of Michigan)",California Institute of Technology; University of Michigan,grid.20861.3d; grid.214458.e,United States; United States,,0,0,,,5,https://www.medrxiv.org/content/medrxiv/early/2020/06/19/2020.06.17.20133264.full.pdf,https://app.dimensions.ai/details/publication/pub.1128630656,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-06-19
8,pub.1128584707,10.1101/2020.06.16.20133140,,,"COVID-19 outcomes, risk factors and associations by race: a comprehensive analysis using electronic health records data in Michigan Medicine",Blank,Blank,medRxiv,,,2020-06-18,2020,,,2020.06.16.20133140,"All OA; Green, Published",Article,"Gu, Tian; Mack, Jasmine A.; Salvatore, Maxwell; Sankar, Swaraaj Prabhu; Valley, Thomas S.; Singh, Karandeep; Nallamothu, Brahmajee K.; Kheterpal, Sachin; Lisabeth, Lynda; Fritsche, Lars G.; Mukherjee, Bhramar G.",Blank,,"Gu, Tian (University of Michigan); Mack, Jasmine A. (University of Michigan); Salvatore, Maxwell (University of Michigan); Sankar, Swaraaj Prabhu (University of Michigan); Valley, Thomas S. (University of Michigan); Singh, Karandeep (University of Michigan); Nallamothu, Brahmajee K. (University of Michigan); Kheterpal, Sachin (University of Michigan); Lisabeth, Lynda (University of Michigan); Fritsche, Lars G. (University of Michigan); Mukherjee, Bhramar G. (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,6,https://www.medrxiv.org/content/medrxiv/early/2020/06/18/2020.06.16.20133140.full.pdf,https://app.dimensions.ai/details/publication/pub.1128584707,1117 Public Health and Health Services; 11 Medical and Health Sciences; 1103 Clinical Sciences,3 Good Health and Well Being,Blank,Blank,2020-06-18
230,pub.1128368278,10.1093/ajcp/aqaa106,32556078,,Frontline Workers in the Backrooms of COVID-19.,Blank,Blank,American Journal of Clinical Pathology,,,2020-06-17,2020,,,,All OA; Gold,Article,"Myers, Jeffrey L; Mulder, Lotte",Blank,,"Myers, Jeffrey L (Michigan Medicine); Mulder, Lotte (American Society for Clinical Pathology)",Michigan Medicine; American Society for Clinical Pathology,grid.412590.b; grid.427735.0,United States; United States,,0,0,,,11,https://academic.oup.com/ajcp/advance-article-pdf/doi/10.1093/ajcp/aqaa106/33399441/aqaa106.pdf,https://app.dimensions.ai/details/publication/pub.1128368278,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-06-17
25,pub.1127822404,10.1111/jce.14579,32445421,PMC7283734,Conversion of positive‐pressure cardiac catheterization and electrophysiology laboratories to a novel 2‐zone negative‐pressure system during COVID‐19 pandemic,Blank,Blank,Journal of Cardiovascular Electrophysiology,,,2020-06-17,2020,,,,All OA; Gold,Article,"Truesdell, Monica; Guttman, Paul; Clarke, Barbara; Wagner, Sheryl; Bloom, Jim; DuShane, Jeff; Richardson, Linda; VanderElzen, Kristen; Chetcuti, Stanley; Oral, Hakan",Blank,,"Truesdell, Monica (University of Michigan); Guttman, Paul (University of Michigan); Clarke, Barbara (University of Michigan); Wagner, Sheryl (University of Michigan); Bloom, Jim (University of Michigan); DuShane, Jeff (University of Michigan); Richardson, Linda (University of Michigan); VanderElzen, Kristen (University of Michigan); Chetcuti, Stanley (University of Michigan); Oral, Hakan (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,5,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jce.14579,https://app.dimensions.ai/details/publication/pub.1127822404,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-06-17
8,pub.1128536654,10.12788/jhm.3472,32584251,,Compassionate Communication Amid the COVID-19 Pandemic.,Blank,Blank,Journal of Hospital Medicine,,,2020-06-17,2020,,2020-06-17 ONLINE FIRST,,All OA; Gold,Article,"Houchens, Nathan; Tipirneni, Renuka",Blank,,"Houchens, Nathan (University of Michigan); Tipirneni, Renuka (University of Michigan; University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,,https://mdedge-files-live.s3.us-east-2.amazonaws.com/files/s3fs-public/issues/articles/houchens05000617e.pdf,https://app.dimensions.ai/details/publication/pub.1128536654,11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-06-17
8,pub.1128552710,10.1101/2020.06.15.20131607,,,Prothrombotic antiphospholipid antibodies in COVID-19,Blank,Blank,medRxiv,,,2020-06-17,2020,,,2020.06.15.20131607,"All OA; Green, Published",Article,"Zuo, Yu; Estes, Shanea K.; Gandhi, Alex A.; Yalavarthi, Srilakshmi; Ali, Ramadan A.; Shi, Hui; Sule, Gautam; Gockman, Kelsey; Madison, Jacqueline A.; Zuo, Melanie; Woodard, Wrenn; Lezak, Sean P.; Lugogo, Njira L.; Kanthi, Yogendra; Knight, Jason S.",Blank,,"Zuo, Yu (University of Michigan); Estes, Shanea K. (University of Michigan); Gandhi, Alex A. (University of Michigan); Yalavarthi, Srilakshmi (University of Michigan); Ali, Ramadan A. (University of Michigan); Shi, Hui (University of Michigan); Sule, Gautam (University of Michigan); Gockman, Kelsey (University of Michigan); Madison, Jacqueline A. (University of Michigan); Zuo, Melanie (University of Michigan); Woodard, Wrenn (University of Michigan); Lezak, Sean P. (University of Michigan); Lugogo, Njira L. (University of Michigan); Kanthi, Yogendra (University of Michigan); Knight, Jason S. (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,81,https://www.medrxiv.org/content/medrxiv/early/2020/06/17/2020.06.15.20131607.full.pdf,https://app.dimensions.ai/details/publication/pub.1128552710,11 Medical and Health Sciences; 1107 Immunology,,Blank,Blank,2020-06-17
