Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Source title,Anthology title,MeSH terms,Publication Date,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Author,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,Sustainable Development Goals,Publication Date (print),Publication Date (online),Publication Date
6,pub.1127449069,10.1002/hed.26252,32383550,,Advanced head and neck surgery training during the COVID‐19 pandemic,Blank,Blank,Head & Neck,,,2020-05-08,2020,,,,Closed,Article,"Givi, Babak; Moore, Michael G.; Bewley, Arnaud F.; Coffey, Charles S.; Cohen, Marc A.; Hessel, Amy C.; Jalisi, Scharukh; Kang, Steven; Newman, Jason G.; Puscas, Liana; Shindo, Maisie; Shuman, Andrew; Thakkar, Punam; Weed, Donald T.; Chalian, Ara",Blank,,"Givi, Babak (New York University); Moore, Michael G. (Indiana University – Purdue University Indianapolis); Bewley, Arnaud F. (University of California, Davis); Coffey, Charles S. (University of California, San Diego); Cohen, Marc A. (Memorial Sloan Kettering Cancer Center); Hessel, Amy C. (The University of Texas MD Anderson Cancer Center); Jalisi, Scharukh (Beth Israel Deaconess Medical Center); Kang, Steven (The Ohio State University); Newman, Jason G. (University of Pennsylvania); Puscas, Liana (Duke University); Shindo, Maisie (Oregon Health & Science University); Shuman, Andrew (University of Michigan); Thakkar, Punam (George Washington University); Weed, Donald T. (University of Miami); Chalian, Ara (University of Pennsylvania)","George Washington University; The University of Texas MD Anderson Cancer Center; University of Miami; Indiana University – Purdue University Indianapolis; University of Pennsylvania; Duke University; New York University; Beth Israel Deaconess Medical Center; University of Michigan; The Ohio State University; University of California, San Diego; Oregon Health & Science University; Memorial Sloan Kettering Cancer Center; University of California, Davis",grid.253615.6; grid.240145.6; grid.26790.3a; grid.257413.6; grid.25879.31; grid.26009.3d; grid.137628.9; grid.239395.7; grid.214458.e; grid.261331.4; grid.266100.3; grid.5288.7; grid.51462.34; grid.27860.3b,United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States,,0,0,,,3,,https://app.dimensions.ai/details/publication/pub.1127449069,11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-05-08
74,pub.1125952518,10.2215/cjn.03530320,32220930,,Sound Science before Quick Judgement Regarding RAS Blockade in COVID-19,Blank,Blank,Clinical Journal of the American Society of Nephrology,,"Angiotensin-Converting Enzyme Inhibitors; Betacoronavirus; Coronavirus Infections; Humans; Pandemics; Peptidyl-Dipeptidase A; Pneumonia, Viral; Renin-Angiotensin System",2020-05-07,2020,15,5,cjn.03530320,All OA; Gold,Article,"Sparks, Matthew A; South, Andrew; Welling, Paul; Luther, J Matt; Cohen, Jordana; Byrd, James Brian; Burrell, Louise M; Batlle, Daniel; Tomlinson, Laurie; Bhalla, Vivek; Rheault, Michelle N; Soler, María José; Swaminathan, Sundar; Hiremath, Swapnil",Blank,,"Sparks, Matthew A (Duke University); South, Andrew (Wake Forest University); Welling, Paul (Johns Hopkins University); Luther, J Matt (Vanderbilt University Medical Center); Cohen, Jordana (University of Pennsylvania); Byrd, James Brian (University of Michigan); Burrell, Louise M (University of Melbourne); Batlle, Daniel (Northwestern University); Tomlinson, Laurie (London School of Hygiene & Tropical Medicine); Bhalla, Vivek (Stanford University); Rheault, Michelle N (Children's Hospitals and Clinics of Minnesota); Soler, María José (Hospital Universitari Vall d'Hebron); Swaminathan, Sundar (University of Virginia); Hiremath, Swapnil (University of Ottawa)",Hospital Universitari Vall d'Hebron; University of Pennsylvania; Children's Hospitals and Clinics of Minnesota; Northwestern University; Vanderbilt University Medical Center; Johns Hopkins University; University of Michigan; University of Melbourne; Duke University; Wake Forest University; London School of Hygiene & Tropical Medicine; Stanford University; University of Ottawa; University of Virginia,grid.411083.f; grid.25879.31; grid.418507.f; grid.16753.36; grid.412807.8; grid.21107.35; grid.214458.e; grid.1008.9; grid.26009.3d; grid.241167.7; grid.8991.9; grid.168010.e; grid.28046.38; grid.27755.32,Spain; United States; United States; United States; United States; United States; United States; Australia; United States; United States; United Kingdom; United States; Canada; United States,American Heart Association; National Institute of Diabetes and Digestive and Kidney Diseases; United States-Israel Binational Science Foundation; National Heart Lung and Blood Institute,11,11,,,199,https://cjasn.asnjournals.org/content/clinjasn/15/5/714.full.pdf,https://app.dimensions.ai/details/publication/pub.1125952518,11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-05-07
32,pub.1125637647,10.4269/ajtmh.20-0135,32162604,PMC7204580,How Is the World Responding to the Novel Coronavirus Disease (COVID-19) Compared with the 2014 West African Ebola Epidemic? The Importance of China as a Player in the Global Economy.,Blank,Blank,American Journal of Tropical Medicine and Hygiene,,"Africa, Western; Betacoronavirus; China; Coronavirus Infections; Disaster Planning; Disease Outbreaks; Ebolavirus; Global Burden of Disease; Global Health; Hemorrhagic Fever, Ebola; Humans; International Cooperation; Pandemics; Pneumonia, Viral",2020-05-06,2020,102,5,924-925,All OA; Gold,Article,"Maffioli, Elisa M",Blank,,"Maffioli, Elisa M (University of Michigan)",University of Michigan,grid.214458.e,United States,,3,3,,,15,http://www.ajtmh.org/deliver/fulltext/14761645/102/5/tpmd200135.pdf?itemId=%2Fcontent%2Fjournals%2F10.4269%2Fajtmh.20-0135&mimeType=pdf&containerItemId=content/journals/14761645,https://app.dimensions.ai/details/publication/pub.1125637647,11 Medical and Health Sciences,,Blank,Blank,2020-05-06
173,pub.1127402512,10.1681/asn.2020040432,32371536,,Ultrastructural Evidence for Direct Renal Infection with SARS-CoV-2,Blank,Blank,Journal of the American Society of Nephrology,,,2020-05-05,2020,,,asn.2020040432,All OA; Gold,Article,"Farkash, Evan A; Wilson, Allecia M; Jentzen, Jeffrey M",Blank,,"Farkash, Evan A (University of Michigan); Wilson, Allecia M (University of Michigan); Jentzen, Jeffrey M (University of Michigan)",University of Michigan,grid.214458.e,United States,,8,8,,,44,https://jasn.asnjournals.org/content/jnephrol/early/2020/05/05/ASN.2020040432.full.pdf,https://app.dimensions.ai/details/publication/pub.1127402512,1108 Medical Microbiology; 11 Medical and Health Sciences,,Blank,Blank,2020-05-05
102,pub.1127394431,10.1101/2020.04.30.20086736,32511553,,Neutrophil extracellular traps and thrombosis in COVID-19,Blank,Blank,medRxiv,,,2020-05-05,2020,,,2020.04.30.20086736,"All OA; Green, Published",Article,"Zuo, Yu; Zuo, Melanie; Yalavarthi, Srilakshmi; Gockman, Kelsey; Madison, Jacqueline A.; Shi, Hui; Woodard, Wrenn; Lezak, Sean P.; Lugogo, Njira L.; Knight, Jason S.; Kanthi, Yogendra",Blank,,"Zuo, Yu (University of Michigan); Zuo, Melanie (University of Michigan); Yalavarthi, Srilakshmi (University of Michigan); Gockman, Kelsey (University of Michigan); Madison, Jacqueline A. (University of Michigan); Shi, Hui (University of Michigan); Woodard, Wrenn (University of Michigan); Lezak, Sean P. (University of Michigan); Lugogo, Njira L. (University of Michigan); Knight, Jason S. (University of Michigan); Kanthi, Yogendra (University of Michigan)",University of Michigan,grid.214458.e,United States,,2,2,,,32,https://www.medrxiv.org/content/medrxiv/early/2020/05/29/2020.04.30.20086736.full.pdf,https://app.dimensions.ai/details/publication/pub.1127394431,1102 Cardiorespiratory Medicine and Haematology; 11 Medical and Health Sciences,,Blank,Blank,2020-05-05
9,pub.1127407801,10.1177/0194599820922986,32369430,,Upholding the Tripartite Mission in Times of Crisis: Purpose and Perseverance in the COVID-19 Pandemic.,Blank,Blank,Otolaryngology,,,2020-05-05,2020,,,194599820922986,All OA; Gold,Article,"Standiford, Taylor; Shuman, Andrew G; Fessell, David; Brenner, Michael J; Bradford, Carol R",Blank,,"Standiford, Taylor (University of Michigan); Shuman, Andrew G (University of Michigan); Fessell, David (University of Michigan); Brenner, Michael J (University of Michigan); Bradford, Carol R (University of Michigan)",University of Michigan,grid.214458.e,United States,,2,2,,,,https://journals.sagepub.com/doi/pdf/10.1177/0194599820922986,https://app.dimensions.ai/details/publication/pub.1127407801,11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-05-05
5,pub.1125608760,10.7326/m20-0907,32160273,PMC7081177,How Should U.S. Hospitals Prepare for Coronavirus Disease 2019 (COVID-19)?,Blank,Blank,Annals of Internal Medicine,,"Betacoronavirus; Coronavirus Infections; Cross Infection; Equipment and Supplies, Hospital; Hospital Bed Capacity; Hospitals; Humans; Infectious Disease Transmission, Patient-to-Professional; Pandemics; Pneumonia, Viral; United States",2020-05-05,2020,172,9,621-622,"All OA; Green, Published",Article,"Chopra, Vineet; Toner, Eric; Waldhorn, Richard; Washer, Laraine",Blank,,"Chopra, Vineet (University of Michigan); Toner, Eric (Johns Hopkins University); Waldhorn, Richard (Georgetown University); Washer, Laraine (University of Michigan)",Johns Hopkins University; Georgetown University; University of Michigan,grid.21107.35; grid.213910.8; grid.214458.e,United States; United States; United States,,26,26,,,105,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7081177,https://app.dimensions.ai/details/publication/pub.1125608760,11 Medical and Health Sciences,,Blank,Blank,2020-05-05
0,pub.1127397944,10.1101/2020.05.03.075283,,,Mesenchymal stem cells with overexpression of Angiotensin-converting enzyme-2 improved the microenvironment and cardiac function in a rat model of myocardial infarction,Blank,Blank,bioRxiv,,,2020-05-05,2020,,,2020.05.03.075283,"All OA; Green, Published",Preprint,"Liu, Chao; Fan, Yue; Zhu, Hong-Yi; Zhou, Lu; Wang, Yu; Li, Qing-Ping",Blank,,"Liu, Chao (University of Michigan); Fan, Yue (Nanjing Medical University); Zhu, Hong-Yi (Nanjing Medical University); Zhou, Lu (Nanjing Medical University); Wang, Yu (Nanjing Medical University); Li, Qing-Ping (Nanjing Medical University)",Nanjing Medical University; University of Michigan,grid.89957.3a; grid.214458.e,China; United States,,0,0,,,1,https://www.biorxiv.org/content/biorxiv/early/2020/05/05/2020.05.03.075283.full.pdf,https://app.dimensions.ai/details/publication/pub.1127397944,1102 Cardiorespiratory Medicine and Haematology; 11 Medical and Health Sciences,,Blank,Blank,2020-05-05
22,pub.1127364772,10.1542/peds.2020-1243,32366610,,The Ethics of Creating a Resource Allocation Strategy During the COVID-19 Pandemic,Blank,Blank,Pediatrics,,,2020-05-04,2020,,,e20201243,All OA; Gold,Article,"Laventhal, Naomi; Basak, Ratna; Dell, Mary Lynn; Diekema, Douglas; Elster, Nanette; Geis, Gina; Mercurio, Mark; Opel, Douglas; Shalowitz, David; Statter, Mindy; Macauley, Robert",Blank,"Laventhal, Naomi (University of Michigan)","Laventhal, Naomi (University of Michigan); Basak, Ratna (Brookdale University Hospital and Medical Center); Dell, Mary Lynn (The Ohio State University); Diekema, Douglas (University of Washington); Elster, Nanette (Loyola University Chicago); Geis, Gina (Albany Medical College); Mercurio, Mark (Yale University); Opel, Douglas (University of Washington); Shalowitz, David (Wake Forest University); Statter, Mindy (Albert Einstein College of Medicine); Macauley, Robert (Oregon Health & Science University)",Brookdale University Hospital and Medical Center; Yale University; University of Washington; Loyola University Chicago; The Ohio State University; Albany Medical College; Albert Einstein College of Medicine; University of Michigan; Wake Forest University; Oregon Health & Science University,grid.287625.c; grid.47100.32; grid.34477.33; grid.164971.c; grid.261331.4; grid.413558.e; grid.251993.5; grid.214458.e; grid.241167.7; grid.5288.7,United States; United States; United States; United States; United States; United States; United States; United States; United States; United States,,2,2,,,4,https://pediatrics.aappublications.org/content/pediatrics/early/2020/04/30/peds.2020-1243.full.pdf,https://app.dimensions.ai/details/publication/pub.1127364772,17 Psychology and Cognitive Sciences; 11 Medical and Health Sciences,,Blank,Blank,2020-05-04
5,pub.1126865819,10.1093/neuros/nyaa186,32361745,PMC7197577,Letter: Neurological Implications of COVID-19 and Lessons Learned From Prior Epidemics and Pandemics.,Blank,Blank,Neurosurgery,,,2020-05-03,2020,,,,All OA; Gold,Article,"Daou, Badih J; Koduri, Sravanthi; Palmateer, Gregory; Thompson, B Gregory; Chaudhary, Neeraj; Gemmete, Joseph J; Pandey, Aditya S",Blank,,"Daou, Badih J (University of Michigan); Koduri, Sravanthi (University of Michigan); Palmateer, Gregory (University of Michigan); Thompson, B Gregory (University of Michigan); Chaudhary, Neeraj (University of Michigan; University of Michigan); Gemmete, Joseph J (University of Michigan; University of Michigan); Pandey, Aditya S (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,6,https://academic.oup.com/neurosurgery/advance-article-pdf/doi/10.1093/neuros/nyaa186/33157487/nyaa186.pdf,https://app.dimensions.ai/details/publication/pub.1126865819,1109 Neurosciences; 11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-05-03
86,pub.1126710777,10.1093/neuros/nyaa173,32358606,PMC7197580,Letter: Considerations for Performing Emergent Neurointerventional Procedures in a COVID-19 Environment,Blank,Blank,Neurosurgery,,,2020-05-02,2020,,,,All OA; Gold,Article,"Pandey, Aditya S; Ringer, Andrew J; Rai, Ansaar; Kan, Peter T; Jabbour, Pascal M; Siddiqui, Adnan; Levy, Elad; Snyder, Kenneth V; Riina, Howard A; Tanweer, Omar; Levitt, Michael R; Kim, Louis J; Veznedaroglu, Erol; Binning, Mandy; Arthur, Adam S; Mocco, J; Schirmer, Clemens M; Thompson, B Gregory; Langer, David; Arthur, Adam; Bain, Mark; Bendock, Bernard; Binning, Mandy Jo; Boulos, Alan S; Crowley, Webster; Fessler, Richard; Grande, Andrew; Guterman, Lee; Hanel, Ricardo; Hoit, Daniel; Hopkins, L Nelson; Howington, Jay; James, Robert; Jankowitz, Brian; Kan, Peter; Khalessi, Alex A; Kim, Louis; Langer, David; Lanzino, Giuseppe; Levitt, Michael; Levy, Elad; Lopes, Demetrius; Mack, William; Mericle, Robert; Mocco, J; Ogilvy, Chris; Pandey, Aditya; Replogle, Robert; Riina, Howard; Ringer, Andrew; Rodriguez, Rafael; Saugaveau, Eric; Schirmer, Clemens; Siddiqui, Adnan; Spiotta, Alex; Sultan, Ali; Tawk, Rabih; Thomas, Ajith; Turner, Raymond; Veznedaroglu, Erol; Welch, Babu; White, Jonathan",Blank,,"Pandey, Aditya S (University of Michigan); Ringer, Andrew J (); Rai, Ansaar (West Virginia University); Kan, Peter T (Baylor College of Medicine); Jabbour, Pascal M (); Siddiqui, Adnan (); Levy, Elad (); Snyder, Kenneth V (); Riina, Howard A (); Tanweer, Omar (); Levitt, Michael R (University of Washington); Kim, Louis J (University of Washington); Veznedaroglu, Erol (); Binning, Mandy (Drexel University); Arthur, Adam S (University of Tennessee Health Science Center); Mocco, J (); Schirmer, Clemens M (); Thompson, B Gregory (University of Michigan); Langer, David (); Arthur, Adam (); Bain, Mark (); Bendock, Bernard (); Binning, Mandy Jo (); Boulos, Alan S (); Crowley, Webster (); Fessler, Richard (); Grande, Andrew (); Guterman, Lee (); Hanel, Ricardo (); Hoit, Daniel (); Hopkins, L Nelson (); Howington, Jay (); James, Robert (); Jankowitz, Brian (); Kan, Peter (); Khalessi, Alex A (); Kim, Louis (); Lanzino, Giuseppe (); Levitt, Michael (); Lopes, Demetrius (); Mack, William (); Mericle, Robert (); Ogilvy, Chris (); Pandey, Aditya (); Replogle, Robert (); Riina, Howard (); Ringer, Andrew (); Rodriguez, Rafael (); Saugaveau, Eric (); Schirmer, Clemens (); Spiotta, Alex (); Sultan, Ali (); Tawk, Rabih (); Thomas, Ajith (); Turner, Raymond (); Welch, Babu (); White, Jonathan ()",West Virginia University; University of Washington; Drexel University; University of Michigan; Baylor College of Medicine; University of Tennessee Health Science Center,grid.268154.c; grid.34477.33; grid.166341.7; grid.214458.e; grid.39382.33; grid.267301.1,United States; United States; United States; United States; United States; United States,,0,0,,,5,https://academic.oup.com/neurosurgery/advance-article-pdf/doi/10.1093/neuros/nyaa173/33155081/nyaa173.pdf,https://app.dimensions.ai/details/publication/pub.1126710777,1109 Neurosciences; 11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-05-02
