Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Source title,Anthology title,MeSH terms,Publication Date,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Author,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,Sustainable Development Goals,Publication Date (print),Publication Date (online),Publication Date
91,pub.1126710777,10.1093/neuros/nyaa173,32358606,PMC7197580,Letter: Considerations for Performing Emergent Neurointerventional Procedures in a COVID-19 Environment,Blank,Blank,Neurosurgery,,,2020-05-02,2020,,,,All OA; Gold,Article,"Pandey, Aditya S; Ringer, Andrew J; Rai, Ansaar; Kan, Peter T; Jabbour, Pascal M; Siddiqui, Adnan; Levy, Elad; Snyder, Kenneth V; Riina, Howard A; Tanweer, Omar; Levitt, Michael R; Kim, Louis J; Veznedaroglu, Erol; Binning, Mandy; Arthur, Adam S; Mocco, J; Schirmer, Clemens M; Thompson, B Gregory; Langer, David; Arthur, Adam; Bain, Mark; Bendock, Bernard; Binning, Mandy Jo; Boulos, Alan S; Crowley, Webster; Fessler, Richard; Grande, Andrew; Guterman, Lee; Hanel, Ricardo; Hoit, Daniel; Hopkins, L Nelson; Howington, Jay; James, Robert; Jankowitz, Brian; Kan, Peter; Khalessi, Alex A; Kim, Louis; Langer, David; Lanzino, Giuseppe; Levitt, Michael; Levy, Elad; Lopes, Demetrius; Mack, William; Mericle, Robert; Mocco, J; Ogilvy, Chris; Pandey, Aditya; Replogle, Robert; Riina, Howard; Ringer, Andrew; Rodriguez, Rafael; Saugaveau, Eric; Schirmer, Clemens; Siddiqui, Adnan; Spiotta, Alex; Sultan, Ali; Tawk, Rabih; Thomas, Ajith; Turner, Raymond; Veznedaroglu, Erol; Welch, Babu; White, Jonathan",Blank,,"Pandey, Aditya S (University of Michigan); Ringer, Andrew J (); Rai, Ansaar (West Virginia University); Kan, Peter T (Baylor College of Medicine); Jabbour, Pascal M (); Siddiqui, Adnan (); Levy, Elad (); Snyder, Kenneth V (); Riina, Howard A (); Tanweer, Omar (); Levitt, Michael R (University of Washington); Kim, Louis J (University of Washington); Veznedaroglu, Erol (); Binning, Mandy (Drexel University); Arthur, Adam S (University of Tennessee Health Science Center); Mocco, J (); Schirmer, Clemens M (); Thompson, B Gregory (University of Michigan); Langer, David (); Arthur, Adam (); Bain, Mark (); Bendock, Bernard (); Binning, Mandy Jo (); Boulos, Alan S (); Crowley, Webster (); Fessler, Richard (); Grande, Andrew (); Guterman, Lee (); Hanel, Ricardo (); Hoit, Daniel (); Hopkins, L Nelson (); Howington, Jay (); James, Robert (); Jankowitz, Brian (); Kan, Peter (); Khalessi, Alex A (); Kim, Louis (); Lanzino, Giuseppe (); Levitt, Michael (); Lopes, Demetrius (); Mack, William (); Mericle, Robert (); Ogilvy, Chris (); Pandey, Aditya (); Replogle, Robert (); Riina, Howard (); Ringer, Andrew (); Rodriguez, Rafael (); Saugaveau, Eric (); Schirmer, Clemens (); Spiotta, Alex (); Sultan, Ali (); Tawk, Rabih (); Thomas, Ajith (); Turner, Raymond (); Welch, Babu (); White, Jonathan ()",West Virginia University; University of Washington; Drexel University; University of Michigan; Baylor College of Medicine; University of Tennessee Health Science Center,grid.268154.c; grid.34477.33; grid.166341.7; grid.214458.e; grid.39382.33; grid.267301.1,United States; United States; United States; United States; United States; United States,,0,0,,,5,https://academic.oup.com/neurosurgery/advance-article-pdf/doi/10.1093/neuros/nyaa173/33155081/nyaa173.pdf,https://app.dimensions.ai/details/publication/pub.1126710777,1109 Neurosciences; 11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-05-02
4,pub.1125969127,10.1093/occmed/kqaa053,,PMC7197552,Health and safety considerations for hotel cleaners during Covid-19,Blank,Blank,Occupational Medicine,,,2020-05-02,2020,,,,All OA; Gold,Article,"Rosemberg, Marie-Anne S",Blank,,"Rosemberg, Marie-Anne S (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,,https://academic.oup.com/occmed/advance-article-pdf/doi/10.1093/occmed/kqaa053/33156399/kqaa053.pdf,https://app.dimensions.ai/details/publication/pub.1125969127,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-05-02
1,pub.1127332853,10.1080/10401334.2020.1754835,32363950,,A Proposed Shared Vision for Leadership Development for all Medical Students: A Call from a Coalition of Diverse Medical Schools,Blank,Blank,Teaching and Learning in Medicine,,,2020-05-02,2020,,,1-8,Closed,Article,"Mangrulkar, Rajesh S; Tsai, Antonius; Cox, Susan M; Halaas, Gwen W; Nelson, Elizabeth A; Nesse, Robert E; Silvestri, Ronald C; Radabaugh, Carrie L; Skochelak, Susan; Beck Dallaghan, Gary L; Steiner, Beat",Blank,,"Mangrulkar, Rajesh S (University of Michigan); Tsai, Antonius (University of Utah); Cox, Susan M (The University of Texas at Austin); Halaas, Gwen W (Washington State University); Nelson, Elizabeth A (The University of Texas at Austin); Nesse, Robert E (Mayo Clinic); Silvestri, Ronald C (Harvard University); Radabaugh, Carrie L (American Medical Association); Skochelak, Susan (American Medical Association); Beck Dallaghan, Gary L (University of North Carolina at Chapel Hill); Steiner, Beat (University of North Carolina at Chapel Hill)",University of Michigan; University of Utah; Mayo Clinic; Harvard University; Washington State University; University of North Carolina at Chapel Hill; American Medical Association; The University of Texas at Austin,grid.214458.e; grid.223827.e; grid.66875.3a; grid.38142.3c; grid.30064.31; grid.10698.36; grid.413701.0; grid.89336.37,United States; United States; United States; United States; United States; United States; United States; United States,,0,0,,,8,,https://app.dimensions.ai/details/publication/pub.1127332853,1303 Specialist Studies In Education; 1302 Curriculum and Pedagogy; 13 Education,,Blank,Blank,2020-05-02
37,pub.1127349777,10.1152/ajplung.00152.2020,32364442,,Rigor before speculation in COVID-19 therapy,Blank,Blank,American Journal of Physiology - Lung Cellular and Molecular Physiology,,"Betacoronavirus; Coronavirus Infections; Humans; Pandemics; Pneumonia, Viral",2020-05-01,2020,318,5,l1027-l1028,All OA; Gold,Article,"Welling, Paul A; Batlle, Daniel; Byrd, James Brian; Burrell, Louise M; South, Andrew M; Sparks, Matthew A",Blank,,"Welling, Paul A (Johns Hopkins University; Johns Hopkins University); Batlle, Daniel (Northwestern University); Byrd, James Brian (University of Michigan); Burrell, Louise M (University of Melbourne); South, Andrew M (Wake Forest University); Sparks, Matthew A (Duke University)",University of Melbourne; Northwestern University; Wake Forest University; University of Michigan; Johns Hopkins University; Duke University,grid.1008.9; grid.16753.36; grid.241167.7; grid.214458.e; grid.21107.35; grid.26009.3d,Australia; United States; United States; United States; United States; United States,National Institute of Diabetes and Digestive and Kidney Diseases; Imperial College London,0,0,,,4,https://journals.physiology.org/doi/pdf/10.1152/ajplung.00152.2020,https://app.dimensions.ai/details/publication/pub.1127349777,0606 Physiology; 11 Medical and Health Sciences; 1116 Medical Physiology; 06 Biological Sciences,,Blank,Blank,2020-05-01
19,pub.1127428262,10.12788/jhm.3446,32379022,,Improving Hand Hygiene Adherence in Healthcare Workers Before Patient Contact: A Multimodal Intervention in Four Tertiary Care Hospitals in Japan.,Blank,Blank,Journal of Hospital Medicine,,,2020-05-01,2020,15,5,262-267,Closed,Article,"Saitoh, Akihiko; Sato, Kiyomi; Magara, Yoko; Osaki, Kakuei; Narita, Kiyoko; Shioiri, Kumiko; Fowler, Karen E; Ratz, David; Saint, Sanjay",Blank,,"Saitoh, Akihiko (Niigata University); Sato, Kiyomi (); Magara, Yoko (); Osaki, Kakuei (Niigata City General Hospital); Narita, Kiyoko (); Shioiri, Kumiko (Niigata Prefectural Shibata Hospital); Fowler, Karen E (VA Ann Arbor Healthcare System); Ratz, David (VA Ann Arbor Healthcare System); Saint, Sanjay (VA Ann Arbor Healthcare System; University of Michigan)",VA Ann Arbor Healthcare System; University of Michigan; Niigata Prefectural Shibata Hospital; Niigata City General Hospital; Niigata University,grid.413800.e; grid.214458.e; grid.416211.1; grid.416205.4; grid.260975.f,United States; United States; Japan; Japan; Japan,,0,0,,,2,,https://app.dimensions.ai/details/publication/pub.1127428262,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-05-01
18,pub.1127253148,10.1164/rccm.202005-1516ed,32356668,,Life at the Editorial ‘COVID Frontline’: The ATS Journal Family,Blank,Blank,American Journal of Respiratory and Critical Care Medicine,,,2020-05-01,2020,0,ja,,All OA; Gold,Article,"Chotirmall, Sanjay H; Martinez, Fernando J; Schumacker, Paul T; Cooke, Colin R; Seam, Nitin; Brochard, Laurent; Tighe, Robert M; Levy, Bruce D; Gern, Diane; Wedzicha, Jadwiga A",Blank,"Wedzicha, Jadwiga A (Imperial College London)","Chotirmall, Sanjay H (Nanyang Technological University); Martinez, Fernando J (Cornell University); Schumacker, Paul T (Northwestern University); Cooke, Colin R (University of Michigan); Seam, Nitin (National Institutes of Health); Brochard, Laurent (St. Michael's Hospital; University of Toronto); Tighe, Robert M (); Levy, Bruce D (Brigham and Women's Hospital); Gern, Diane (American Thoracic Society); Wedzicha, Jadwiga A (Imperial College London)",Northwestern University; University of Michigan; Nanyang Technological University; Brigham and Women's Hospital; National Institutes of Health; American Thoracic Society; St. Michael's Hospital; University of Toronto; Imperial College London; Cornell University,grid.16753.36; grid.214458.e; grid.59025.3b; grid.62560.37; grid.94365.3d; grid.422565.2; grid.415502.7; grid.17063.33; grid.7445.2; grid.5386.8,United States; United States; Singapore; United States; United States; United States; Canada; Canada; United Kingdom; United States,,1,1,,,8,http://www.atsjournals.org/doi/pdf/10.1164/rccm.202005-1516ED,https://app.dimensions.ai/details/publication/pub.1127253148,11 Medical and Health Sciences,,Blank,Blank,2020-05-01
9,pub.1126696531,10.1148/rycan.2020204011,,,Transitioning to a New Normal after COVID-19: Preparing to Get Back on Track for Cancer Imaging,Blank,Blank,Radiology Imaging Cancer,,,2020-05-01,2020,2,3,e204011,All OA; Gold,Article,"Luker, Gary D.; Boettcher, Adeline N.",Blank,,"Luker, Gary D. (University of Michigan); Boettcher, Adeline N. (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,22,https://pubs.rsna.org/doi/pdf/10.1148/rycan.2020204011,https://app.dimensions.ai/details/publication/pub.1126696531,,,Blank,Blank,2020-05-01
3,pub.1126497415,10.1089/tmj.2020.29040.rb,32275485,,"Telemedicine and the COVID-19 Pandemic, Lessons for the Future",Blank,Blank,Telemedicine Journal and e-Health,,,2020-05-01,2020,26,5,571-573,All OA; Gold,Article,"Bashshur, Rashid; Doarn, Charles R.; Frenk, Julio M.; Kvedar, Joseph C.; Woolliscroft, James O.",Blank,"Bashshur, Rashid (University of Michigan)","Bashshur, Rashid (University of Michigan); Doarn, Charles R. (University of Cincinnati); Frenk, Julio M. (University of Miami); Kvedar, Joseph C. (); Woolliscroft, James O. (University of Michigan)",University of Cincinnati; University of Miami; University of Michigan,grid.24827.3b; grid.26790.3a; grid.214458.e,United States; United States; United States,,2,2,,,15,https://www.liebertpub.com/doi/pdf/10.1089/tmj.2020.29040.rb,https://app.dimensions.ai/details/publication/pub.1126497415,08 Information and Computing Sciences; 09 Engineering; 11 Medical and Health Sciences; 1117 Public Health and Health Services; 0903 Biomedical Engineering; 0807 Library and Information Studies,,Blank,Blank,2020-05-01
294,pub.1126387222,10.1016/j.jiph.2020.03.019,32340833,PMC7142680,Coronavirus disease 2019 (COVID-19): A literature review,Blank,Blank,Journal of Infection and Public Health,,"Betacoronavirus; Clinical Trials as Topic; Coronavirus Infections; Disease Outbreaks; Humans; Pandemics; Pneumonia, Viral",2020-05,2020,13,5,667-673,All OA; Gold,Article,"Harapan, Harapan; Itoh, Naoya; Yufika, Amanda; Winardi, Wira; Keam, Synat; Te, Heyhpeng; Megawati, Dewi; Hayati, Zinatul; Wagner, Abram L.; Mudatsir, Mudatsir",Blank,"Harapan, Harapan (Syiah Kuala University; Syiah Kuala University; Syiah Kuala University)","Harapan, Harapan (Syiah Kuala University; Syiah Kuala University; Syiah Kuala University); Itoh, Naoya (Shizuoka Cancer Center); Yufika, Amanda (Syiah Kuala University); Winardi, Wira (Syiah Kuala University); Keam, Synat (University of Western Australia); Te, Heyhpeng (Ministry of Health); Megawati, Dewi (Warmadewa University; University of California, Davis); Hayati, Zinatul (Syiah Kuala University; Syiah Kuala University; Syiah Kuala University; Syiah Kuala University); Wagner, Abram L. (University of Michigan); Mudatsir, Mudatsir (Syiah Kuala University; Syiah Kuala University; Syiah Kuala University)","Syiah Kuala University; University of Western Australia; Warmadewa University; University of Michigan; Shizuoka Cancer Center; University of California, Davis; Ministry of Health",grid.440768.9; grid.1012.2; grid.443306.6; grid.214458.e; grid.415797.9; grid.27860.3b; grid.415732.6,Indonesia; Australia; Indonesia; United States; Japan; United States; Cambodia,,3,3,,,7,https://doi.org/10.1016/j.jiph.2020.03.019,https://app.dimensions.ai/details/publication/pub.1126387222,1117 Public Health and Health Services; 11 Medical and Health Sciences,3 Good Health and Well Being,Blank,Blank,2020-05
62,pub.1125679184,10.1016/j.ijid.2020.03.019,32171951,PMC7194910,Preliminary estimation of the novel coronavirus disease (COVID-19) cases in Iran: A modelling analysis based on overseas cases and air travel data,Blank,Blank,International Journal of Infectious Diseases,,,2020-05,2020,94,,29-31,All OA; Gold,Article,"Zhuang, Zian; Zhao, Shi; Lin, Qianying; Cao, Peihua; Lou, Yijun; Yang, Lin; He, Daihai",Blank,"Yang, Lin (Hong Kong Polytechnic University)","Zhuang, Zian (Hong Kong Polytechnic University); Zhao, Shi (Chinese University of Hong Kong; Chinese University of Hong Kong); Lin, Qianying (University of Michigan); Cao, Peihua (Southern Medical University); Lou, Yijun (Hong Kong Polytechnic University); Yang, Lin (Hong Kong Polytechnic University); He, Daihai (Hong Kong Polytechnic University)",Southern Medical University; Hong Kong Polytechnic University; University of Michigan; Chinese University of Hong Kong,grid.284723.8; grid.16890.36; grid.214458.e; grid.10784.3a,China; China; United States; China,,5,5,,,1,https://doi.org/10.1016/j.ijid.2020.03.019,https://app.dimensions.ai/details/publication/pub.1125679184,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-05
56,pub.1127249847,10.1002/hed.26229,32357378,,Ethical Surgical Triage of Head and Neck Cancer Patients during the COVID‐19 Pandemic,Blank,Blank,Head & Neck,,,2020-05,2020,,,,Closed,Article,"Civantos, Francisco J.; Leibowitz, Jason M.; Arnold, David J.; Stubbs, Vanessa C.; Gross, Jennifer H.; Thomas, Giovana R.; Sargi, Zoukaa; Casiano, Roy R.; Franzmann, Elizabeth J.; Weed, Donald; Perez, Cesar; Samuels, Michael; Goodman, Kenneth W.; Goodwin, W. Jarrard",Blank,,"Civantos, Francisco J. (); Leibowitz, Jason M. (); Arnold, David J. (); Stubbs, Vanessa C. (); Gross, Jennifer H. (); Thomas, Giovana R. (); Sargi, Zoukaa (); Casiano, Roy R. (University of Miami); Franzmann, Elizabeth J. (); Weed, Donald (); Perez, Cesar (); Samuels, Michael (University of Michigan); Goodman, Kenneth W. (University of Miami); Goodwin, W. Jarrard ()",University of Miami; University of Michigan,grid.26790.3a; grid.214458.e,United States; United States,,0,0,,,1,,https://app.dimensions.ai/details/publication/pub.1127249847,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-05
45,pub.1126776157,10.1016/j.ijid.2020.04.034,32315808,PMC7166025,The relative transmissibility of asymptomatic cases among close contacts,Blank,Blank,International Journal of Infectious Diseases,,,2020-05,2020,94,,145-147,All OA; Gold,Article,"He, Daihai; Zhao, Shi; Lin, Qianying; Zhuang, Zian; Cao, Peihua; Wang, Maggie H; Yang, Lin",Blank,"He, Daihai (Hong Kong Polytechnic University)","He, Daihai (Hong Kong Polytechnic University); Zhao, Shi (Chinese University of Hong Kong; Chinese University of Hong Kong); Lin, Qianying (University of Michigan); Zhuang, Zian (Hong Kong Polytechnic University); Cao, Peihua (Southern Medical University); Wang, Maggie H (Chinese University of Hong Kong; Chinese University of Hong Kong); Yang, Lin (Hong Kong Polytechnic University)",University of Michigan; Southern Medical University; Hong Kong Polytechnic University; Chinese University of Hong Kong,grid.214458.e; grid.284723.8; grid.16890.36; grid.10784.3a,United States; China; China; China,,2,2,,,18,https://doi.org/10.1016/j.ijid.2020.04.034,https://app.dimensions.ai/details/publication/pub.1126776157,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-05
35,pub.1125637647,10.4269/ajtmh.20-0135,32162604,PMC7204580,How Is the World Responding to the Novel Coronavirus Disease (COVID-19) Compared with the 2014 West African Ebola Epidemic? The Importance of China as a Player in the Global Economy.,Blank,Blank,American Journal of Tropical Medicine and Hygiene,,"Africa, Western; Betacoronavirus; China; Coronavirus Infections; Disaster Planning; Disease Outbreaks; Ebolavirus; Global Health; Hemorrhagic Fever, Ebola; Humans; International Cooperation; Pandemics; Pneumonia, Viral",2020-05,2020,102,5,924-925,All OA; Gold,Article,"Maffioli, Elisa M",Blank,,"Maffioli, Elisa M (University of Michigan)",University of Michigan,grid.214458.e,United States,,2,2,,,15,http://www.ajtmh.org/deliver/fulltext/14761645/102/5/tpmd200135.pdf?itemId=%2Fcontent%2Fjournals%2F10.4269%2Fajtmh.20-0135&mimeType=pdf&containerItemId=content/journals/14761645,https://app.dimensions.ai/details/publication/pub.1125637647,11 Medical and Health Sciences,,Blank,Blank,2020-05
